533000,5.3.3,มีระบบการป้องกันการปนเปื้อนนญิส/หะรอมในระหว่างการขนส่งอาหารพร้อมบริโภคที่มีประสิทธิภาพ,530000,500000,0
534000,5.3.4,มีสภาพแวดล้อมในการทำงานเหมาะสมต่อการผลิตอาหารฮาลาล,530000,500000,0
600000,6,กระบวนการผลิต,0,0,0
610000,6.1,กระบวนการผลิต,600000,600000,0
611000,6.1.1,องค์กรมีการวางแผนการผลิตอาหาร      ฮาลาลตามมาตรฐาน HAL-Q ,610000,600000,0
620000,6.2,การจัดซื้อ  ,600000,600000,0
621000,6.2.1,มีกระบวนการจัดซื้อวัตถุดิบและบรรจุภัณฑ์ในการผลิตอาหารฮาลาลที่มีประสิทธิภาพ,620000,600000,0
622000,6.2.2,ข้อมูลการจัดซื้อ,620000,600000,0
622100,6.2.2.1,ข้อมูลการจัดซื้อต้องอธิบายถึงผลิตภัณฑ์ที่จัดซื้อ,622000,600000,0
623000,6.2.3,มีการทวนสอบวัตถุดิบที่จัดซื้อ,620000,600000,0
623100,6.2.3.1,วัตถุดิบทางการเกษตรสด/แห้ง,623000,600000,0
623200,6.2.3.2,วัตถุดิบประเภทอาหารทะเล,623000,600000,0
623300,6.2.3.3,วัตถุดิบประเภทเครื่องปรุงที่ฮาลาลโดยธรรมชาติ (เช่น เกลือ น้ำตาล น้ำ),623000,600000,0
623400,6.2.3.4,วัตถุดิบประเภทเนื้อสัตว์,623000,600000,0
623500,6.2.3.5,วัตถุดิบประเภทเครื่องปรุง/ส่วนผสม,623000,600000,0
623600,6.2.3.6,วัตถุดิบประเภทสารเคมีใช้ในการบริโภค,623000,600000,0
623700,6.2.3.7,บรรจุภัณฑ์,623000,600000,0
630000,6.3,การดำเนินการผลิต,600000,600000,0
631000,6.3.1,การควบคุมการดำเนินการผลิต  ,630000,600000,0
631100,6.3.1.1,ข้อมูลคุณลักษณะของผลิตภัณฑ์ ,631000,600000,0
631210,6.3.1.2 A,มีคู่มือปฏิบัติเกี่ยวกับการล้างวัตถุดิบถูกต้องตามหลักศาสนาอิสลาม,631000,600000,0
631220,6.3.1.2 B,มีคู่มือปฏิบัติเกี่ยวกับการล้างสิ่งปนเปื้อนนญิส /หะรอมถูกต้องตามหลักศาสนาอิสลาม,631000,600000,0
631300,6.3.1.3,มีคู่มือปฏิบัติอื่นๆที่จำเป็นในการผลิตอาหารฮาลาล,631000,600000,0
631400,6.3.1.4,มีเครื่องมือที่เหมาะสมกับกระบวนการผลิต,631000,600000,0
631500,6.3.1.5,มีการสอบเทียบเครื่องมือวัดที่ใช้ในการผลิตอาหารฮาลาลที่มีประสิทธิภาพ,631000,600000,0
631600,6.3.1.6,มีการตรวจปล่อยและการส่งมอบอาหารพร้อมบริโภคที่มีประสิทธิภาพ,631000,600000,0
632000,6.3.2,มีระบบการชี้บ่งและการสอบกลับผลิตภัณฑ์อาหารฮาลาล,630000,600000,0
633000,6.3.3,มีระบบการถนอมรักษาวัตถุดิบ/อาหารพร้อมบริโภคระหว่างกระบวนการผลิต การส่งมอบ และเก็บรักษา,630000,600000,0
700000,7,การทวนสอบ,0,0,0
710000,7.1,มีระบบการตรวจประเมินคุณภาพภายในที่ครอบคลุมการผลิตอาหารฮาลาล,700000,700000,0
720000,7.2,การควบคุมผลิตภัณฑ์ที่ไม่เป็นไปตามข้อกำหนด,700000,700000,0
721000,7.2.1,มีการควบคุมผลิตภัณฑ์ที่ไม่เป็นไปตามข้อกำหนด,720000,700000,0
722000,7.2.2,มีระบบการปฏิบัติการแก้ไขและการป้องกันอย่างมีประสิทธิภาพ,720000,700000,0
723000,7.2.3,มีช่องทางสำหรับลูกค้าในการร้องเรียนผลิตภัณฑ์ที่ไม่เป็นไปตามข้อกำหนด,720000,700000,0
1,1,มีคู่มือคุณภาพ(QM) ครอบคลุมการผลิตอาหารฮาลาล,410000,400000,1
2,2,มีคู่มือการปฎิบัติงานครอบคลุมการผลิตอาหารฮาลาล,410000,400000,1
3,3,มีการบันทึกการปฏิบัติงานในการผลิตอาหารฮาลาล,410000,400000,1
4,4,มีการควบคุมเอกสาร; มีระเบียบปฏิบัติเป็นเอกสารที่แสดงถึงการควบคุม,420000,400000,1
5,5,มีีการอนุมัติก่อนนำไปใช้,420000,400000,1
6,6,เอกสาร ณ. จุดที่ใช้งานเป็นปัจจุบัน,420000,400000,1
7,7,เอกสารสามารถอ้างอิงได้ มีการบ่งชี้,420000,400000,1
8,8,มีการเรียกคืนเอกสารที่ล้าสมัย,420000,400000,1
9,9,มีการทำลายเอกสารที่ล้าสมัย หรือมีการบ่งชี้ที่ชัดเจน,420000,400000,1
10,10,มีการควบคุมบันทึก; มีระเบียบปฏิบัติเป็นเอกสารที่แสดงถึงการควบคุม,430000,400000,1
11,11,บันทึกสามารถอ้างอิงได้ มีการบ่งชี้,430000,400000,1
12,12,มีีการเก็บรักษาเพื่ออ้างอิงสำหรับการสอบย้อนกลับ,430000,400000,1
13,13,มีการกำหนดระยะเวลาการเก็บรักษา,430000,400000,1
14,14,มีการเรียกคืนบันทึกที่เกินกำหนดระยะเวลาเก็บรักษา,430000,400000,1
15,15,มีการทำลายบันทีกที่เกินกำหนดระยะเวลาเก็บรักษา หรือมีการบ่งชี้ที่ชัดเจน,430000,400000,1
16,16,มีนโยบายในการผลิตอาหารฮาลาลเป็นลายลักษณ์อักษร,440000,400000,1
17,17,มีีวัตถุประสงค์ครอบคลุมด้านฮาลาล,440000,400000,1
18,18,มีการประกาศให้ทราบทั่วกัน,440000,400000,1
19,19,มีีคำสั่งแต่งตั้ง HMR ที่สมบูรณ์,450000,400000,1
20,20,HMR มีหน้าที่ความรับผิดชอบชัดเจน,450000,400000,1
21,21,HMR เป็นตัวแทนผู้บริหาร,450000,400000,1
22,22,HMR มีีความรู้เรื่องฮาลาลเพียงพอ,450000,400000,1
23,23,HMR ปฏิบัติหน้าที่,450000,400000,1
24,24,มีีีแผนการทบทวนผู้บริหารประจำปีครอบคลุมการผลิตอาหารฮาลาล,450000,400000,1
25,25,มีการประชุมตามแผนที่วางไว้,450000,400000,1
26,26,มีีกระบวนการสื่อสารที่มีความเหมาะสม,460000,400000,1
27,27,มีเอกสารหลักฐานแสดงให้เห็นว่ามีการสื่อสารเกี่ยวกับการผลิตอาหารฮาลาล,460000,400000,1
28,28,มีการจัดสรรบุคลากรอย่างเพียงพอและเหมาะสม,510000,500000,1
29,29,มีการจััดสรรทรัพยากรในการผลิตอย่างเพียงพอและเหมาะสม,510000,500000,1
30,30,มีีสิ่งอำนวยความสะดวกที่จำเป็นพร้อม,510000,500000,1
31,31,มีการบำรุงรักษาทรัพยากร,510000,500000,1
32,32,พนักงานปฏิบัติงานมีความรู้เรื่องฮาลาล,521000,500000,1
33,33,พนัักงานปฏิบัติงานมีความตระหนักเรื่องฮาลาล,521000,500000,1
34,34,พนักงานปฏิิบัติงานผ่านการฝึกอบรมเรื่องฮาลาล(มีหลักฐานการฝึกอบรม),521000,500000,1
35,35,มีแผนการอบรมประจำปีที่ครอบคลุมการผลิตอาหารฮาลาล,521000,500000,1
36,36,มีีการอบรมตามแผนที่วางไว้,521000,500000,1
37,37,เนื้อหาการอบรมครอบคลุมการผลิตอาหารฮาลาล,521000,500000,1
38,38,มีการอบรมพนักงานใหม่เรื่องการผลิตอาหารฮาลาล,521000,500000,1
39,39,เจ้าหน้าที่เชือดเป็นมุสลิม,522000,500000,1
40,40,เจ้าหน้้าที่เชือดผ่านการฝึกอบรมการเชือดที่ถูกต้องตามหลักศาสนาอิสลาม,522000,500000,1
41,41,เจ้าหน้้าที่เชือดผ่านการฝึกอบรมการเชือดที่ถูกต้องตามหลักสุขาภิบาลอาหาร,522000,500000,1
42,42,เจ้้าหน้าที่เชือดมีใบรับรองจากสัพบุรุษที่ครบถ้วน,522000,500000,1
43,43,มีทีมงาน HAL-Q ซึ่งมีการประกาศแต่งตั้งที่สมบูรณ์,522000,500000,1
44,44,ทีมงาน HAL-Q มีความรู้เรื่องข้อกำหนด HAL-Q,522000,500000,1
45,45,ทีีมงาน HAL-Q มาจากทุกส่วนงานที่เกี่ยวข้อง,522000,500000,1
46,46,คู่มือคุณภาพ (QM)/ SAR / Service profile / ประกาศสิทธิผู้ป่วย ,410001,400000,1
47,47,โครงสร้างการบริหารโรงพยาบาลในภาพรวม,410001,400000,1
48,48,โครงสร้างการบริหารงานภายในฝ่ายโภชนาการ,410001,400000,1
49,49,นโยบายการผลิตอาหารฮาลาล,410001,400000,1
50,50,การแต่งตั้งทีม HAL-Q,410001,400000,1
51,51,การแต่งตั้ง HMR และหน้าที่ความรับผิดชอบ,410001,400000,1
52,52,ทำเนียบเอกสารคุณภาพคู่มือการปฏิบัติงาน (PM),420001,400000,1
53,53,เนื้อหามีการบูรณาการฮาลาลในเอกสาร PM,420001,400000,1
54,54,ขั้นตอนปฏิบัติการควบคุมเอกสาร (ต้นฉบับ/สำเนา) ,430001,400000,1
55,55,ทำเนียบเอกสารคุณภาพทั้งหมด (QM; PM; WI; SD; FM),430001,400000,1
56,56,แบบฟอร์มขอแก้ไข ขอยกเลิก ขอทำลาย ขออนุญาตเข้าถึงเอกสาร,430001,400000,1
57,57,นโยบายด้านฮาลาล,440001,400000,1
58,58,วัตถุประสงค์ที่ครอบคลุมการผลิตอาหารฮาลาล,440001,400000,1
59,59,การประกาศนโยบายให้ทราบโดยทั่วกัน,440001,400000,1
60,60,คำสั่งแต่งตั้ง HMR ที่ครอบคลุมหน้าที่ความรับผิดชอบ (JD),451000,400000,1
61,61,แผนการประชุมประจำปี,452000,400000,1
62,62,รายงานการประชุมที่มีการรายงานผลการผลิตอาหารฮาลาล,452000,400000,1
63,63,หลักฐานในการสื่อสารเกี่ยวกับการผลิตอาหารฮาลาล,460001,400000,1
64,64,พยานบุคคล,460001,400000,1
65,65,บุคลากร,510001,500000,1
66,66,ภาชนะอุปกรณ์/สิ่งอำนวยความสะดวกที่เกี่ยวข้องกับการผลิตอาหารฮาลาล ,510001,500000,1
67,67,เงินทุน,510001,500000,1
68,68,การประกาศแต่งตั้งทีมงาน HAL-Q,521001,500000,1
69,69,ความรู้เรื่องข้อกำหนดระบบ HAL-Q ของทีมงาน,521001,500000,1
70,70,ทีมงานมาจากทุกส่วนของหน่วยงานที่เกี่ยวข้อง อย่างน้อย โภชนาการ พยาบาล งานป้องกันการติดเชื้อ พัสดุ เภสัชกรรม,521001,500000,1
71,71,แผนการฝึกอบรมประจำปี/การปฐมนิเทศพนักงานใหม่,522001,500000,1
72,72,เนื้อหาการฝึกอบรม/ปฐมนิเทศ,522001,500000,1
73,73,เอกสาร/หลักฐานการฝึกอบรม เช่น ใบเซ็นชื่อ รายชื่อผู้เข้าอบรม  ,522001,500000,1
74,74,ความรู้เรื่องฮาลาลของผู้ปฏิบัติงาน (สัมภาษณ์),522001,500000,1
75,75,ความตระหนักของผู้ปฏิบัติงาน (สัมภาษณ์),522001,500000,1
76,76,กฎระเบียบการแต่งกายของผู้ปฏิบัติงานในเขตสะอาด เขตสกปรก และผู้ให้บริการภายนอก,523000,500000,1
77,77,กฎระเบียบการปฏิบัติงานของพนักงานให้ถูกสุขลักษณะในระหว่างปฏิบัติงาน รวมทั้งการชิมอาหารและการห้ามนำอาหารจากภายนอกเข้าบริเวณผลิต การสูบบุหรี่ การล้างมือ เป็นต้น,523000,500000,1
78,78,ติดประกาศกฎระเบียบการแต่งกายหน้าทางเข้าบริเวณผลิตอาหาร,523000,500000,1
79,79,ขั้นตอนปฏิบัติการควบคุมดูแลสุขลักษณะส่วนบุคคล,523100,500000,1
80,80,บันทึกการตรวจสอบสุขลักษณะส่วนบุคคลประจำวัน เช่น การแต่งกาย การสวมเครื่องประดับ หมวก และผ้าปิดจมูก ,523100,500000,1
81,81,บันทึกการตรวจสอบการล้างมือประจำวัน,523100,500000,1
82,82,วิธีการล้างมือของพนักงาน (โดยการสุ่ม),523100,500000,1
83,83,ขั้นตอนปฏิบัติการ Swab Test มือของพนักงาน,523200,500000,1
84,84,แผนการ Swab Test มือของพนักงานประจำปี,523200,500000,1
85,85,รายงานผล Swab Test มือของพนักงาน,523200,500000,1
86,86,ขั้นตอนปฏิบัติการตรวจสุขภาพประจำปี และการสุ่มตรวจเชื้อก่อโรคในอุจจาระ เช่น Vibrio spp.; Salmonella spp.; Shigella spp.,523300,500000,1
87,87,แผนการตรวจสุขภาพ และ Stool Culture ประจำปี (≥ 1 ครั้ง/ปี)  ,523300,500000,1
88,88,รายงานผลการตรวจสุขภาพประจำปี,523300,500000,1
89,89,รายงานผลการตรวจ Stool Culture,523300,500000,1
90,90,ขั้นตอนปฏิบัติการจัดการกับพนักงานที่เจ็บป่วย,523300,500000,1
91,91,บันทึกการจัดการกับพนักงานที่เจ็บป่วย,523300,500000,1
92,92,ขั้นตอนปฏิบัติและกฎระเบียบการเข้าเยี่ยมชมสถานที่ผลิตอาหารฮาลาล,523400,500000,1
93,93,การชี้แจงกฎการเข้าเยี่ยมชม,523400,500000,1
94,94,บันทึกการขออนุญาตเข้าเยี่ยมชม,523400,500000,1
95,95,การเปลี่ยนชุดป้องกันการปนเปื้อน,523400,500000,1
96,96,ระบบการเฝ้าระวังและตรวจติดตามสุนัข,531100,500000,1
97,97,ป้ายห้ามนำสุนัขเข้าอาคารผลิต,531100,500000,1
98,98,บันทึกการเฝ้าระวังและตรวจติดตามสุนัข นก หนู แมว,531100,500000,1
99,99,ผังโครงสร้างอาคารผลิต (high-care; low-care; one-way; แยกบริเวณอาหารฮาลาล/ไม่ฮาลาล; การปนเปื้อนข้าม),531200,500000,1
100,100,เส้นทางของวัตถุดิบ ทางเข้าออกของเจ้าหน้าที่คน อาหารปรุงสุก และขยะ,531200,500000,1
101,101,พื้น (แตก/ชำรุด; ไม่เรียบ),531200,500000,1
102,102,เพดาน (ช่อง; รา; บวมน้ำ),531200,500000,1
103,103,ท่อระบายน้ำ (ตะแกรงกันสัตว์พาหะ; การทำความสะอาด; ฝาปิดโปร่ง/ทึบ; ท่ออุดตัน; กลิ่น),531200,500000,1
104,104,หน้าต่าง/มุ้งลวด (ชำรุด; ปิดไม่สนิท; ร่องรอยสัตว์พาหะกัดแทะ; ขนาดรู),531200,500000,1
105,105,ประตู (ไม้ขึ้นรา; ชำรุด; ปิดไม่สนิท; ช่องว่างระหว่างขอบประตู),531200,500000,1
106,106,ม่านพลาสติก (ขึ้นรา; หดตัว; ช่องว่าง; ชายไม่พอดีพื้น) ,531200,500000,1
107,107,ห้องเปลี่ยนเสื้อ / เก็บของพนักงาน (ไม่แยกชาย-หญิง; ไม่มีล็อคเกอร์/ไม่เพียงพอ; ไม่แยกสะอาด/สกปรก; ไม่มีตู้เก็บรองเท้า; ห้องละหมาด),531200,500000,1
108,108,แสงสว่างบริเวณผลิต (ที่ครอบไฟ; ชำรุด; หาย),531200,500000,1
109,109,การถ่ายเทอากาศ (จากสะอาดไปสกปรก),531200,500000,1
110,110,ผังระบุตำแหน่งการจัดวางวัตถุดิบ/ส่วนผสมที่ฮาลาลและ ไม่ฮาลาล,531310,500000,1
111,111,ป้ายชี้บ่งสถานที่จัดเก็บวัตถุดิบ/ส่วนผสมที่ฮาลาลและ      ไม่ฮาลาล,531310,500000,1
112,112,การป้องกันการปนเปื้อนข้ามระหว่างวัตถุดิบ/ส่วนผสม     ฮาลาลและวัตถุดิบ/ส่วนผสมไม่ฮาลาล การเก็บในภาชนะบรรจุปิดสนิท เช่น อาหารไม่ฮาลาล แอลกอฮอล์,531310,500000,1
113,113,การแยกประเภทวัตถุดิบ/ส่วนผสม เช่น ข้าวสาร อาหารแห้ง อาหารพร้อมบริโภค เครื่องปรุง ไข่ เป็นต้น (สังเกตหน้างาน),531310,500000,1
114,114,ห้อง/ตู้เก็บวัตถุดิบ (สังเกตหน้างาน) สถานที่ปกปิดมิดชิดป้องกันการปนเปื้อนจากภายนอก / มีการระบายอากาศ ป้องกันความชื้น / วัตถุดิบ/ส่วนผสมวางสูงจากพื้นไม่น้อยกว่า 30 ซม. / มีวัตถุดิบที่ไม่ฮาลาลเก็บปะปน,531310,500000,1
115,115,ตู้แช่/ตู้เย็น แยกตู้แช่/ตู้เย็นเก็บวัตถุดิบที่ฮาลาลและไม่ฮาลาลออกจากกัน / ป้ายชี้บ่งสถานะฮาลาลและประเภทของวัตถุดิบบนภาชนะบรรจุ,531310,500000,1
116,116,บริเวณผลิตอาหารฮาลาลและไม่ฮาลาลแยกกันอย่างชัดเจน,531320,500000,1
117,117,การป้องกันการปนเปื้อนข้ามระหว่างอาหารฮาลาลและอาหารไม่ฮาลาล,531320,500000,1
118,118,การป้องกันการปนเปื้อนนญิส/หะรอมระหว่างกระบวนการผลิต,531320,500000,1
119,119,แยกสถานที่จัดเก็บอาหารปรุงสุกฮาลาลและไม่ฮาลาลออกจากกัน,531330,500000,1
120,120,การป้องกันการปนเปื้อนข้ามระหว่างผลิตภัณฑ์ฮาลาลและผลิตภัณฑ์ไม่ฮาลาล,531330,500000,1
121,121,การป้องกันการปนเปื้อนนญิส/หะรอมบริเวณสถานที่จัดเก็บ,531330,500000,1
122,122,ใบรับรองการผลิตน้ำ/น้ำแข็งตามหลัก GMP ,532100,500000,1
123,123,การป้องกันการปนเปื้อนนญิส/หะรอมระหว่างการจัดเก็บ (สังเกตหน้างาน),532100,500000,1
124,124,การใช้ภาชนะบรรจุน้ำแข็งร่วมกับอาหาร (สังเกตหน้างาน),532100,500000,1
125,125,ผลการวิเคราะห์น้ำ/น้ำแข็งเป็นไปตามมาตรฐาน สมอ./ อย. (E.Coli; Coliform),532100,500000,1
126,126,บ่อล้างเท้าทางเข้าบริเวณห้องล้าง ความเข้มข้นของคลอรีน200 ppm,532200,500000,1
127,127,อ่างล้างมือบริเวณทางเข้าผู้ปฏิบัติงาน ห้องน้ำ ห้องปรุงอาหาร ห้องอาหารทางสาย  ,532200,500000,1
128,128,ผ้ากันเปื้อน/เสื้อคลุมควรเป็นสีอ่อนหรือสีขาว และแยกการใช้งานในบริเวณ High care และ low care อย่างชัดเจน ,532200,500000,1
129,129,การสัมผัสอาหารปรุงสุกของผู้ปฏิบัติงาน,532200,500000,1
130,130,มีด/เขียง,532200,500000,1
131,131,อุปกรณ์สแตนเลส ,532200,500000,1
132,132,โปรแกรมตรวจเช็คสภาพเครื่องจักร /อุปกรณ์ /เครื่องมือ ให้พร้อมใช้งานได้ตลอดเวลา ,532200,500000,1
133,133,แยกการใช้อุปกรณ์สำหรับการผลิตอาหารฮาลาลและอาหารไม่ฮาลาลอย่างชัดเจน  ,532200,500000,1
134,134,จำนวนห้องเย็น / ห้องแช่แข็งเพียงพอต่อการใช้งาน,532200,500000,1
135,135,ที่วางวัตถุดิบ/ส่วนผสมและอาหารพร้อมบริโภคสูงจากพื้นไม่น้อยกว่า 60 เซนติเมตร,532200,500000,1
136,136,สบู่ดิน (กรณีมีความเสี่ยงในการปนเปื้อนนญิส),532200,500000,1
137,137,ทางเข้า-ออกรถขนส่งอาหารแยกจากกันโดยเด็ดขาด และมีมาตรการการป้องกันการปนเปื้อนก่อนนำเข้าบริเวณผลิตอาหาร,533000,500000,1
138,138,พื้นที่จอดรถขนส่งและรับอาหารพร้อมบริโภคควรมีหลังคาปกปิดและบริเวณภายนอกสามารถป้องกันอันตรายทั้ง 4 ด้าน ,533000,500000,1
139,139,แผนการทำความสะอาดสถานที่ผลิตทั้งหมด,534000,500000,1
140,140,วิธีปฏิบัติการทำความสะอาดอุปกรณ์ทั่วไป,534000,500000,1
141,141,บันทึกการทำความสะอาดบริเวณผลิตอาหาร,534000,500000,1
142,142,ขั้นตอนปฏิบัติการป้องกันสัตว์เลี้ยงและสัตว์พาหะนำโรค,534000,500000,1
143,143,บันทึกการเฝ้าระวังสัตว์เลี้ยงและสัตว์พาหะนำโรค,534000,500000,1
144,144,ติดป้ายห้ามนำสุนัขและสัตว์เลี้ยงเข้าในบริเวณผลิตอาหาร,534000,500000,1
145,145,มีหลังคาและตาข่ายป้องกันนก แมลง และสัตว์พาหะนำโรค,534000,500000,1
146,146,ขั้นตอนปฏิบัติการควบคุมเครื่องแก้ว กระจก พลาสติกแข็ง สารเคมี และวัตถุไวไฟ,534000,500000,1
147,147,ป้ายชี้บ่งบริเวณเก็บสารเคมี และสถานะของสารเคมีบนภาชนะบรรจุ,534000,500000,1
148,148,ป้ายชี้บ่งบริเวณที่เก็บวัตถุไวไฟ และสถานะของถังแก๊ส,534000,500000,1
149,149,บันทึกการตรวจสอบสภาพการใช้งานของถังดับเพลิง,534000,500000,1
150,150,แผนอบรมการซ้อมอัคคีภัยประจำปี,534000,500000,1
151,151,บันทึกการลงทะเบียนฝึกอบรมการซ้อมอัคคีภัยประจำปี,534000,500000,1
152,152,ทำเนียบและแผนผังแสดงที่ตั้งของเครื่องแก้ว กระจก,534000,500000,1
153,153,บันทึกการตรวจสอบสภาพเครื่องแก้ว กระจก ประจำวัน,534000,500000,1
154,154,ขั้นตอนปฏิบัติการควบคุมการกำจัดของเสีย,534000,500000,1
155,155,แผนผังตำแหน่งและเส้นทางการขนส่งของเสีย,534000,500000,1
156,156,ป้ายชี้บ่งถังขยะ,534000,500000,1
157,157,ถังขยะที่ใช้ต้องมีฝาปิด ใช้เท้าเหยียบ มีถุงขยะรองรับ,534000,500000,1
158,158,ขั้นตอนปฏิบัติกระบวนการผลิตอาหารฮาลาล,611000,600000,1
159,159,วิธีปฏิบัติการผลิตอาหารทั่วไป,611000,600000,1
160,160,วิธีปฏิบัติการผลิตอาหารเฉพาะโรค,611000,600000,1
161,161,วิธีปฏิบัติการผลิตอาหารทางสาย,611000,600000,1
162,162,วิธีปฏิบัติการผลิตอาหารงานเลี้ยง/สวัสดิการบุคลากร,611000,600000,1
163,163,วิธีปฏิบัติการหุงข้าว/ข้าวต้ม ขนมหวาน เครื่องดื่ม เป็นต้น,611000,600000,1
164,164, แผนภูมิการผลิตอาหารทั่วไป  อาหารเฉพาะโรค และอาหารอื่นๆ ที่ผลิตในโรงพยาบาล,611000,600000,1
165,165,อาหารทางสาย แผนภูมิการผลิตอาหารทางสาย / ติดป้ายชี้บ่งภาชนะบรรจุส่วนผสมกรณีแบ่งใส่ภาชนะอื่น / มีตู้เย็นแช่อาหารทางสายที่พร้อมบริการ / การติดป้ายอาหารต้องมีเครื่องหมายรับรองฮาลาลและหมายเลขฮาลาล / มีอ่างล้างมือพร้อมระบบป้องกันสัตว์พาหะและความชื้น / มีพัดลมดูดอากาศ / บรรจุถุงอาหาร BD หลังปิดป้ายอาหารลงในถุงใหญ่ก่อนแช่ตู้เย็นและใส่ลงกล่องโฟมที่มี cold pack บรรจุระหว่างการขนส่งไปยังหอผู้ป่วยเพื่อป้องกันการปนเปื้อนระหว่างการเก็บรักษาและขนส่ง,611000,600000,1
166,166,ขั้นตอนปฏิบัติการจัดซื้อ,621000,600000,1
167,167,ทำเนียบวัตถุดิบ,621000,600000,1
168,168,ทำเนียบผู้ขาย,621000,600000,1
169,169,บันทึกการสั่งซื้อ,621000,600000,1
170,170,วิธีปฏิบัติการคัดเลือกและประเมินผู้ขาย,621000,600000,1
171,171,บันทึกการประเมินผู้ขาย,621000,600000,1
172,172,บันทึกการคัดเลือกผู้ขาย,621000,600000,1
173,173,สัญญาการจ้าง (กรณีจ้างเหมา),621000,600000,1
174,174,ข้อกำหนดวัตถุดิบส่วนผสม (อาจรวมในขั้นตอนปฏิบัติการจัดซื้อ),622100,600000,1
175,175,การสื่อสารกับ Suppliers,622100,600000,1
176,176,สัญญาจ้าง ,622100,600000,1
177,177,ขั้นตอนปฏิบัติการตรวจรับวัตถุดิบ/บรรจุภัณฑ์,623100,600000,1
178,178,บันทึกการตรวจรับวัตถุดิบ/บรรจุภัณฑ์,623100,600000,1
179,179,ทำเนียบวัตถุดิบ/ส่วนผสม,623100,600000,1
